,tweet_id,retweet_count,favorite_count
1859,674781762103414784,1041,1801
1860,674774481756377088,406,980
1861,674767892831932416,689,1622
1862,674764817387900928,200,698
1863,674754018082705410,382,1226
1864,674752233200820224,397,1305
1865,674743008475090944,463,1259
1866,674742531037511680,44,432
1867,674739953134403584,326,964
1868,674737130913071104,80,579
1869,674690135443775488,409,1021
1870,674670581682434048,564,1444
1871,674664755118911488,203,809
1872,674646392044941312,428,1275
1873,674644256330530816,239,923
1874,674638615994089473,509,1510
1875,674632714662858753,498,1336
1876,674606911342424069,86,837
1877,674468880899788800,1773,5537
1878,674447403907457024,314,951
1879,674436901579923456,343,986
1880,674422304705744896,463,1279
1881,674416750885273600,114,610
1882,674410619106390016,399,1066
1883,674394782723014656,487,1331
1884,674372068062928900,280,769
1885,674330906434379776,65,504
1886,674318007229923329,449,1250
1887,674307341513269249,6001,10084
1888,674291837063053312,5124,13124
1889,674271431610523648,642,1392
1890,674269164442398721,202,824
1891,674265582246694913,725,1456
1892,674262580978937856,380,1172
1893,674255168825880576,464,1298
1894,674082852460433408,144,676
1895,674075285688614912,245,885
1896,674063288070742018,1904,5700
1897,674053186244734976,1122,2935
1898,674051556661161984,431,1287
1899,674045139690631169,562,1265
1900,674042553264685056,109,634
1901,674038233588723717,366,975
1902,674036086168010753,180,759
1903,674024893172875264,1081,1576
1904,674019345211760640,264,1009
1905,674014384960745472,557,1383
1906,674008982932058114,299,1080
1907,673956914389192708,833,1742
1908,673919437611909120,325,1054
1909,673906403526995968,1426,2839
1910,673887867907739649,220,835
1911,673716320723169284,669,2772
1912,673715861853720576,1804,3145
1913,673711475735838725,263,936
1914,673709992831262724,236,747
1915,673708611235921920,253,947
1916,673707060090052608,346,987
1917,673705679337693185,358,1122
1918,673700254269775872,499,1278
1919,673697980713705472,1688,3491
1920,673689733134946305,568,1530
1921,673688752737402881,438,1123
1922,673686845050527744,375,1271
1923,673680198160809984,414,1226
1924,673662677122719744,326,1124
1925,673656262056419329,198,650
1926,673636718965334016,307,991
1927,673612854080196609,629,1420
1928,673583129559498752,313,1060
1929,673580926094458881,237,732
1930,673576835670777856,485,1223
1931,673363615379013632,266,926
1932,673359818736984064,591,1285
1933,673355879178194945,490,1334
1934,673352124999274496,471,1490
1935,673350198937153538,183,680
1936,673345638550134785,1097,2224
1937,673343217010679808,234,852
1938,673342308415348736,492,1124
1939,673320132811366400,6852,11917
1940,673317986296586240,216,778
1941,673295268553605120,2737,6693
1942,673270968295534593,312,950
1943,673240798075449344,614,1271
1944,673213039743795200,724,1964
1945,673148804208660480,547,1484
1946,672997845381865473,629,1746
1947,672995267319328768,251,841
1948,672988786805112832,253,872
1949,672984142909456390,469,1111
1950,672980819271634944,884,1623
1951,672975131468300288,774,1493
1952,672970152493887488,302,835
1953,672968025906282496,468,1177
1954,672964561327235073,556,1260
1955,672902681409806336,422,1227
1956,672898206762672129,363,788
1957,672884426393653248,721,1362
1958,672877615439593473,299,907
1959,672834301050937345,502,1151
1960,672828477930868736,416,1108
1961,672640509974827008,270,872
1962,672622327801233409,418,1147
1963,672614745925664768,510,1082
1964,672609152938721280,337,961
1965,672604026190569472,335,964
1966,672594978741354496,528,1175
1967,672591762242805761,283,840
1968,672591271085670400,157,638
1969,672538107540070400,315,896
1970,672523490734551040,146,552
1971,672488522314567680,371,989
1972,672482722825261057,517,989
1973,672481316919734272,110,637
1974,672475084225949696,604,1290
1975,672466075045466113,446,1189
1976,672272411274932228,2919,5688
1977,672267570918129665,530,1309
1978,672264251789176834,284,1008
1979,672256522047614977,1322,2503
1980,672254177670729728,646,1271
1981,672248013293752320,520,1527
1982,672245253877968896,131,605
1983,672239279297454080,275,802
1984,672231046314901505,876,1614
1985,672222792075620352,176,700
1986,672205392827572224,1002,1978
1987,672169685991993344,317,910
1988,672160042234327040,303,765
1989,672139350159835138,592,1533
1990,672125275208069120,984,2108
1991,672095186491711488,328,873
1992,672082170312290304,318,836
1993,672068090318987265,439,1131
1994,671896809300709376,3660,7575
1995,671891728106971137,478,1171
1996,671882082306625538,1199,3089
1997,671879137494245376,569,1243
1998,671874878652489728,478,1102
1999,671866342182637568,415,991
2000,671855973984772097,371,790
2001,671789708968640512,2989,6294
2002,671768281401958400,433,1046
2003,671763349865160704,769,1488
2004,671744970634719232,657,1200
2005,671743150407421952,200,673
2006,671735591348891648,651,1282
2007,671729906628341761,3782,7468
2008,671561002136281088,6288,11347
2009,671550332464455680,183,808
2010,671547767500775424,496,1202
2011,671544874165002241,889,1721
2012,671542985629241344,483,965
2013,671538301157904385,333,838
2014,671536543010570240,343,1036
2015,671533943490011136,493,895
2016,671528761649688577,214,734
2017,671520732782923777,453,1215
2018,671518598289059840,250,828
2019,671511350426865664,603,1419
2020,671504605491109889,3108,6213
2021,671497587707535361,385,822
2022,671488513339211776,411,881
2023,671486386088865792,171,509
2024,671485057807351808,195,677
2025,671390180817915904,648,1277
2026,671362598324076544,257,972
2027,671357843010908160,133,351
2028,671355857343524864,104,418
2029,671347597085433856,368,831
2030,671186162933985280,176,637
2031,671182547775299584,283,975
2032,671166507850801152,301,777
2033,671163268581498880,962,1453
2034,671159727754231808,68,314
2035,671154572044468225,185,623
2036,671151324042559489,126,588
2037,671147085991960577,191,581
2038,671141549288370177,569,1016
2039,671138694582165504,340,819
2040,671134062904504320,162,652
2041,671122204919246848,2176,3072
2042,671115716440031232,668,1208
2043,671109016219725825,377,999
2044,670995969505435648,241,963
2045,670842764863651840,7545,21995
2046,670840546554966016,165,521
2047,670838202509447168,597,978
2048,670833812859932673,109,381
2049,670832455012716544,184,643
2050,670826280409919488,3486,4847
2051,670823764196741120,159,672
2052,670822709593571328,83,544
2053,670815497391357952,1308,2769
2054,670811965569282048,229,980
2055,670807719151067136,425,1050
2056,670804601705242624,814,1728
2057,670803562457407488,77,300
2058,670797304698376195,202,656
2059,670792680469889025,236,731
2060,670789397210615808,210,581
2061,670786190031921152,168,526
2062,670783437142401025,330,719
2063,670782429121134593,652,1343
2064,670780561024270336,249,698
2065,670778058496974848,62,295
2066,670764103623966721,371,952
2067,670755717859713024,87,392
2068,670733412878163972,446,847
2069,670727704916926465,312,734
2070,670717338665226240,415,1050
2071,670704688707301377,317,685
2072,670691627984359425,208,516
2073,670679630144274432,240,662
2074,670676092097810432,35,214
2075,670668383499735048,4294,9411
2076,670474236058800128,629,1326
2077,670468609693655041,77,314
2078,670465786746662913,466,851
2079,670452855871037440,174,489
2080,670449342516494336,565,1072
2081,670444955656130560,1734,6035
2082,670442337873600512,175,578
2083,670435821946826752,433,938
2084,670434127938719744,559,1254
2085,670433248821026816,100,295
2086,670428280563085312,519,1222
2087,670427002554466305,141,461
2088,670421925039075328,549,1136
2089,670420569653809152,265,537
2090,670417414769758208,280,501
2091,670411370698022913,765,1786
2092,670408998013820928,187,485
2093,670403879788544000,128,374
2094,670385711116361728,172,488
2095,670374371102445568,236,668
2096,670361874861563904,55,288
2097,670338931251150849,96,370
2098,670319130621435904,1064,3455
2099,670303360680108032,107,382
2100,670290420111441920,249,621
2101,670093938074779648,275,906
2102,670086499208155136,217,619
2103,670079681849372674,1054,1952
2104,670073503555706880,677,1381
2105,670069087419133954,205,549
2106,670061506722140161,289,662
2107,670055038660800512,279,592
2108,670046952931721218,151,574
2109,670040295598354432,96,655
2110,670037189829525505,240,527
2111,670003130994700288,77,294
2112,669993076832759809,70,281
2113,669972011175813120,132,393
2114,669970042633789440,43,271
2115,669942763794931712,131,443
2116,669926384437997569,81,337
2117,669923323644657664,50,202
2118,669753178989142016,339,704
2119,669749430875258880,55,227
2120,669684865554620416,74,445
2121,669683899023405056,93,337
2122,669682095984410625,115,310
2123,669680153564442624,241,579
2124,669661792646373376,365,712
2125,669625907762618368,1558,3106
2126,669603084620980224,316,841
2127,669597912108789760,131,447
2128,669583744538451968,796,1314
2129,669573570759163904,120,387
2130,669571471778410496,877,1402
2131,669567591774625800,45,201
2132,669564461267722241,104,335
2133,669393256313184256,62,312
2134,669375718304980992,626,1167
2135,669371483794317312,148,434
2136,669367896104181761,128,404
2137,669363888236994561,200,556
2138,669359674819481600,103,329
2139,669354382627049472,1085,2373
2140,669353438988365824,225,563
2141,669351434509529089,153,377
2142,669328503091937280,363,904
2143,669327207240699904,101,495
2144,669324657376567296,182,438
2145,669216679721873412,346,1052
2146,669214165781868544,135,384
2147,669203728096960512,406,885
2148,669037058363662336,263,570
2149,669015743032369152,322,648
2150,669006782128353280,209,509
2151,669000397445533696,5495,18607
2152,668994913074286592,187,388
2153,668992363537309700,292,657
2154,668989615043424256,288,592
2155,668988183816871936,389,796
2156,668986018524233728,139,477
2157,668981893510119424,257,478
2158,668979806671884288,291,701
2159,668975677807423489,495,1149
2160,668967877119254528,18,127
2161,668960084974809088,209,617
2162,668955713004314625,63,240
2163,668932921458302977,50,227
2164,668902994700836864,87,276
2165,668892474547511297,126,354
2166,668872652652679168,266,474
2167,668852170888998912,139,409
2168,668826086256599040,112,382
2169,668815180734689280,224,489
2170,668779399630725120,322,627
2171,668655139528511488,187,469
2172,668645506898350081,457,770
2173,668643542311546881,444,780
2174,668641109086707712,464,943
2175,668636665813057536,434,912
2176,668633411083464705,1373,2451
2177,668631377374486528,278,616
2178,668627278264475648,96,281
2179,668625577880875008,111,326
2180,668623201287675904,651,1240
2181,668620235289837568,35,180
2182,668614819948453888,271,542
2183,668587383441514497,918,1469
2184,668567822092664832,46,205
2185,668544745690562560,197,453
2186,668542336805281792,181,402
2187,668537837512433665,61,226
2188,668528771708952576,188,401
2189,668507509523615744,87,276
2190,668496999348633600,114,357
2191,668484198282485761,207,370
2192,668480044826800133,126,394
2193,668466899341221888,438,766
2194,668297328638447616,255,555
2195,668291999406125056,28,213
2196,668286279830867968,116,434
2197,668274247790391296,195,718
2198,668268907921326080,205,482
2199,668256321989451776,515,1146
2200,668248472370458624,406,838
2201,668237644992782336,2409,5412
2202,668226093875376128,85,246
2203,668221241640230912,168,452
2204,668204964695683073,171,487
2205,668190681446379520,171,574
2206,668171859951755264,161,424
2207,668154635664932864,272,437
2208,668142349051129856,238,508
2209,668113020489474048,207,579
2210,667937095915278337,687,1109
2211,667924896115245057,95,264
2212,667915453470232577,46,184
2213,667911425562669056,245,429
2214,667902449697558528,332,752
2215,667886921285246976,906,1640
2216,667885044254572545,397,727
2217,667878741721415682,100,347
2218,667873844930215936,338,550
2219,667866724293877760,898,2703
2220,667861340749471744,69,222
2221,667832474953625600,54,254
2222,667806454573760512,415,923
2223,667801013445750784,80,281
2224,667793409583771648,285,604
2225,667782464991965184,210,361
2226,667773195014021121,44,203
2227,667766675769573376,185,371
2228,667728196545200128,125,323
2229,667724302356258817,265,422
2230,667550904950915073,28,0
2231,667550882905632768,25,0
2232,667549055577362432,1938,5082
2233,667546741521195010,106,303
2234,667544320556335104,456,758
2235,667538891197542400,58,174
2236,667534815156183040,442,714
2237,667530908589760512,206,410
2238,667524857454854144,962,1495
2239,667517642048163840,165,330
2240,667509364010450944,1856,6027
2241,667502640335572993,193,484
2242,667495797102141441,231,458
2243,667491009379606528,187,456
2244,667470559035432960,85,225
2245,667455448082227200,53,171
2246,667453023279554560,73,279
2247,667443425659232256,485,681
2248,667437278097252352,197,396
2249,667435689202614272,76,266
2250,667405339315146752,194,408
2251,667393430834667520,50,168
2252,667369227918143488,142,328
2253,667211855547486208,209,426
2254,667200525029539841,227,541
2255,667192066997374976,86,331
2256,667188689915760640,328,642
2257,667182792070062081,5244,12484
2258,667177989038297088,48,164
2259,667176164155375616,384,523
2260,667174963120574464,69,218
2261,667171260800061440,71,186
2262,667165590075940865,962,2373
2263,667160273090932737,50,218
2264,667152164079423490,14550,42053
2265,667138269671505920,1858,3990
2266,667119796878725120,105,283
2267,667090893657276420,104,286
2268,667073648344346624,103,351
2269,667070482143944705,12,72
2270,667065535570550784,40,143
2271,667062181243039745,45,191
2272,667044094246576128,43,162
2273,667012601033924608,185,392
2274,666996132027977728,78,212
2275,666983947667116034,841,2236
2276,666837028449972224,466,700
2277,666835007768551424,64,183
2278,666826780179869698,78,218
2279,666817836334096384,209,442
2280,666804364988780544,78,206
2281,666786068205871104,408,654
2282,666781792255496192,168,324
2283,666776908487630848,148,303
2284,666739327293083650,59,206
2285,666701168228331520,181,371
2286,666691418707132416,41,160
2287,666649482315059201,522,990
2288,666644823164719104,68,207
2289,666454714377183233,179,445
2290,666447344410484738,19,90
2291,666437273139982337,40,106
2292,666435652385423360,41,136
2293,666430724426358785,159,275
2294,666428276349472768,67,139
2295,666421158376562688,90,272
2296,666418789513326592,39,106
2297,666411507551481857,261,370
2298,666407126856765440,30,93
2299,666396247373291520,68,147
2300,666373753744588802,73,162
2301,666362758909284353,463,647
2302,666353288456101888,56,178
2303,666345417576210432,121,242
2304,666337882303524864,79,168
2305,666293911632134144,288,425
2306,666287406224695296,55,123
2307,666273097616637952,66,151
2308,666268910803644416,38,98
2309,666104133288665088,5451,12825
2310,666102155909144576,11,66
2311,666099513787052032,53,134
2312,666094000022159362,63,141
2313,666082916733198337,37,92
2314,666073100786774016,129,273
2315,666071193221509120,50,127
2316,666063827256086533,180,395
2317,666058600524156928,47,99
2318,666057090499244032,111,247
2319,666055525042405380,196,366
2320,666051853826850816,697,1023
2321,666050758794694657,50,115
2322,666049248165822465,36,88
2323,666044226329800704,114,245
2324,666033412701032449,36,100
2325,666029285002620928,39,112
2326,666020888022790149,419,2279
